,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4664,Jamaica Hills,40.71145964,-73.79646462,Halal Kennedy Fried Chicken,40.70972443,-73.79470825,Fried Chicken Joint
4665,Jamaica Hills,40.71145964,-73.79646462,Taco Bell,40.71537428,-73.79387211,Fast Food Restaurant
4666,Jamaica Hills,40.71145964,-73.79646462,Ghoroa Sweets & Restaurant,40.71076627,-73.79340679,Indian Restaurant
4667,Jamaica Hills,40.71145964,-73.79646462,Pollo Popular,40.71002662,-73.79373372,Restaurant
4668,Jamaica Hills,40.71145964,-73.79646462,shahs halal cart,40.71105655,-73.79298742,Halal Restaurant
4669,Jamaica Hills,40.71145964,-73.79646462,Shiv Convenience,40.71101012,-73.79281459,Deli / Bodega
4670,Jamaica Hills,40.71145964,-73.79646462,Peking Kitchen,40.71061,-73.792701,Chinese Restaurant
4671,Jamaica Hills,40.71145964,-73.79646462,Dhanshiri Chinese,40.710873,-73.792076,Chinese Restaurant
4672,Jamaica Hills,40.71145964,-73.79646462,Taco Truck,40.70855583,-73.79396439,Mexican Restaurant
4673,Jamaica Hills,40.71145964,-73.79646462,ASR Express Deli,40.70851135,-73.79904938,Deli / Bodega
4674,Jamaica Hills,40.71145964,-73.79646462,The Fish Store,40.707723,-73.796317,Seafood Restaurant
4675,Jamaica Hills,40.71145964,-73.79646462,YJ Fried Fish,40.70769875,-73.79606083,Seafood Restaurant
4676,Jamaica Hills,40.71145964,-73.79646462,Johnny Air Cargo,40.7111937,-73.79146806,Food
4677,Jamaica Hills,40.71145964,-73.79646462,Jade Garden,40.71111298,-73.79142761,Chinese Restaurant
4678,Jamaica Hills,40.71145964,-73.79646462,J & F Pizzeria,40.70724106,-73.79547119,Pizza Place
4679,Utopia,40.73350025,-73.79671678,Tienda Vieja,40.73471735,-73.79471736,South American Restaurant
4680,Utopia,40.73350025,-73.79671678,Bakhter Afghan Halal Kababs,40.73320466,-73.7946454,Afghan Restaurant
4681,Utopia,40.73350025,-73.79671678,Dunkin',40.73754888,-73.79599477,Donut Shop
4682,Utopia,40.73350025,-73.79671678,Angelo & Al’s Pizzeria,40.7329598,-73.7946331,Pizza Place
4683,Utopia,40.73350025,-73.79671678,Fu Long Deli & Grocery,40.73293437,-73.79453763,Deli / Bodega
4684,Utopia,40.73350025,-73.79671678,Amitabha Vegetarian Restaurant,40.732937,-73.79464,Vegetarian / Vegan Restaurant
4685,Utopia,40.73350025,-73.79671678,Julies Deli,40.73287996,-73.794325,Deli / Bodega
4686,Utopia,40.73350025,-73.79671678,Lulu's Bakery,40.73023644,-73.79347572,Bakery
4687,Utopia,40.73350025,-73.79671678,Nolbu,40.72976244,-73.79899631,Korean Restaurant
4688,Utopia,40.73350025,-73.79671678,Highway Deli,40.73783104,-73.79631934,Deli / Bodega
4689,Pomonok,40.73493618,-73.8048612,Napoli's Pizzeria,40.73299172,-73.80481538,Pizza Place
4690,Pomonok,40.73493618,-73.8048612,Futigi Japanese Cuisine,40.73306038,-73.80471981,Japanese Restaurant
4691,Pomonok,40.73493618,-73.8048612,Mr. Burger,40.73664093,-73.80497742,American Restaurant
4692,Pomonok,40.73493618,-73.8048612,New china garden,40.733074,-73.80458204,Chinese Restaurant
4693,Pomonok,40.73493618,-73.8048612,Halal Munchies,40.732425,-73.80467,Halal Restaurant
4694,Astoria Heights,40.77031739,-73.89467996,Jackson Hole,40.7675172,-73.89926675,Burger Joint
4695,Astoria Heights,40.77031739,-73.89467996,Rocco's Brick Oven Pizzeria,40.77064965,-73.8901854,Pizza Place
4696,Astoria Heights,40.77031739,-73.89467996,Antonio's Kitchen,40.76815378,-73.89468417,Italian Restaurant
4697,Astoria Heights,40.77031739,-73.89467996,Friendly Bakery,40.76810385,-73.89471977,Bakery
4698,Astoria Heights,40.77031739,-73.89467996,Garden Bay Deli,40.7704007,-73.89260607,Deli / Bodega
4699,Astoria Heights,40.77031739,-73.89467996,Chopsticks,40.77003329,-73.89337001,Chinese Restaurant
4700,Astoria Heights,40.77031739,-73.89467996,Gyro express,40.7700263,-73.89642793,Food
4701,Astoria Heights,40.77031739,-73.89467996,Chop Sticks Chinese,40.77049532,-73.89221091,Chinese Restaurant
4702,Astoria Heights,40.77031739,-73.89467996,Nick's Gourmet Deli,40.7682518,-73.89465328,Deli / Bodega
4703,Astoria Heights,40.77031739,-73.89467996,Antonio's Pizzeria and Wine Bar!,40.7681315,-73.89469887,Italian Restaurant
4704,Claremont Village,40.83142834,-73.90119903,Golden Krust Caribbean Restaurant,40.831559,-73.900226,Caribbean Restaurant
4705,Claremont Village,40.83142834,-73.90119903,Little Caesars Pizza,40.8354963,-73.90200947,Pizza Place
4706,Claremont Village,40.83142834,-73.90119903,Empire King Chinese Food,40.83231735,-73.89808655,Chinese Restaurant
4707,Claremont Village,40.83142834,-73.90119903,Franklin Gourmet Deli,40.831805,-73.901587,Deli / Bodega
4708,Claremont Village,40.83142834,-73.90119903,Kennedy Fried Chicken,40.83099089,-73.90076011,Fried Chicken Joint
4709,Claremont Village,40.83142834,-73.90119903,Pizza Restaurant,40.83033287,-73.90149273,Pizza Place
4710,Claremont Village,40.83142834,-73.90119903,Sing Sing Kitchen,40.83033287,-73.90140087,Chinese Restaurant
4711,Claremont Village,40.83142834,-73.90119903,Caridad & Louie's Restaurant,40.83069229,-73.90354156,Restaurant
4712,Claremont Village,40.83142834,-73.90119903,Xing Long Restaurant,40.832576,-73.903958,Chinese Restaurant
4713,Claremont Village,40.83142834,-73.90119903,Trade Fair Deli Corp.,40.83086014,-73.90467834,Deli / Bodega
4714,Claremont Village,40.83142834,-73.90119903,Johnny's Bakery,40.830562,-73.897393,Bakery
4715,Claremont Village,40.83142834,-73.90119903,Fish Market,40.8346138,-73.9036026,Fish & Chips Shop
4716,Claremont Village,40.83142834,-73.90119903,"Jennie's Baked 4 U, Inc",40.83307706,-73.90564958,Bakery
4717,Claremont Village,40.83142834,-73.90119903,Prospect Coffee Shop,40.828029,-73.89844,Food
4718,Claremont Village,40.83142834,-73.90119903,Prospect Gourmet Deli,40.833674,-73.896681,Deli / Bodega
4719,Concourse Village,40.82478049,-73.91584653,Porto Salvo,40.82388736,-73.9129102,Italian Restaurant
4720,Concourse Village,40.82478049,-73.91584653,Chipotle Mexican Grill,40.8258905,-73.9195343,Mexican Restaurant
4721,Concourse Village,40.82478049,-73.91584653,Perry Coffee Shop.,40.823181,-73.910928,Diner
4722,Concourse Village,40.82478049,-73.91584653,Pepe Joes,40.82083771,-73.91752252,Pizza Place
4723,Concourse Village,40.82478049,-73.91584653,Cinco de Mayo,40.82267439,-73.91159174,Mexican Restaurant
4724,Concourse Village,40.82478049,-73.91584653,Hungry Bird,40.82881987,-73.91682784,Indian Restaurant
4725,Concourse Village,40.82478049,-73.91584653,SUBWAY,40.825634,-73.91966248,Sandwich Place
4726,Concourse Village,40.82478049,-73.91584653,Domino's Pizza,40.8249049,-73.9205069,Pizza Place
4727,Concourse Village,40.82478049,-73.91584653,Subway,40.823119,-73.910767,Sandwich Place
4728,Concourse Village,40.82478049,-73.91584653,Checkers,40.8255091,-73.91909212,Fast Food Restaurant
4729,Concourse Village,40.82478049,-73.91584653,Dunkin',40.82554601,-73.91894764,Donut Shop
4730,Concourse Village,40.82478049,-73.91584653,Popeyes Louisiana Kitchen,40.82481101,-73.92069768,Fried Chicken Joint
4731,Concourse Village,40.82478049,-73.91584653,Good Taste Chinese Restaurant,40.82565,-73.917766,Chinese Restaurant
4732,Concourse Village,40.82478049,-73.91584653,The Corner Store,40.82370082,-73.91421061,Deli / Bodega
4733,Concourse Village,40.82478049,-73.91584653,20/20 Deli & Grocery,40.82408142,-73.91385651,Deli / Bodega
4734,Concourse Village,40.82478049,-73.91584653,Lupita's Restaurant,40.824613,-73.91335,Mexican Restaurant
4735,Concourse Village,40.82478049,-73.91584653,Kristy's Rest.,40.822683,-73.916426,Chinese Restaurant
4736,Concourse Village,40.82478049,-73.91584653,Espinosa Food (Deli),40.822603,-73.916401,Deli / Bodega
4737,Concourse Village,40.82478049,-73.91584653,Morris Ave Pizza,40.82720078,-73.91756844,Pizza Place
4738,Concourse Village,40.82478049,-73.91584653,Kennedy Fried Chicken Biscuit,40.82731247,-73.91732025,Fast Food Restaurant
4739,Concourse Village,40.82478049,-73.91584653,U.S. Fried Chicken,40.82589096,-73.91928502,Southern / Soul Food Restaurant
4740,Concourse Village,40.82478049,-73.91584653,KFC,40.82566833,-73.91978455,Fried Chicken Joint
4741,Concourse Village,40.82478049,-73.91584653,Burger King,40.82488994,-73.92100182,Fast Food Restaurant
4742,Concourse Village,40.82478049,-73.91584653,Saki Yaki Japan,40.82511139,-73.92028046,Japanese Restaurant
4743,Concourse Village,40.82478049,-73.91584653,Hibachi Grill & Supreme Buffet,40.824945,-73.920374,Buffet
4744,Concourse Village,40.82478049,-73.91584653,Singa's Famous Pizza,40.82588577,-73.9202652,Pizza Place
4745,Concourse Village,40.82478049,-73.91584653,Steve's Place,40.82543731,-73.9206399,Food Truck
4746,Concourse Village,40.82478049,-73.91584653,Bullet Alease,40.82846451,-73.91668701,Food
4747,Concourse Village,40.82478049,-73.91584653,Concourse Multi Plaza Food Court,40.82535105,-73.9210346,Food Court
4748,Concourse Village,40.82478049,-73.91584653,NY Finest Deli,40.821846,-73.912244,Deli / Bodega
4749,Mount Eden,40.84382618,-73.91655552,Yoly Restaurant,40.84604206,-73.9197156,Spanish Restaurant
4750,Mount Eden,40.84382618,-73.91655552,Wendy’s,40.84053687,-73.91778611,Fast Food Restaurant
4751,Mount Eden,40.84382618,-73.91655552,Subway,40.8399142,-73.91734308,Sandwich Place
4752,Mount Eden,40.84382618,-73.91655552,Little Caesars Pizza,40.84443293,-73.9150093,Pizza Place
4753,Mount Eden,40.84382618,-73.91655552,Popeyes Louisiana Kitchen,40.83965952,-73.91779506,Fried Chicken Joint
4754,Mount Eden,40.84382618,-73.91655552,Munch Time,40.83937975,-73.91699328,Diner
4755,Mount Eden,40.84382618,-73.91655552,Chimi Truck @E174 St. & Jerome Ave,40.84509381,-73.9133487,Food Truck
4756,Mount Eden,40.84382618,-73.91655552,McDonald's,40.8395656,-73.9155152,Fast Food Restaurant
4757,Mount Eden,40.84382618,-73.91655552,Famous Giovanni Pizza,40.84415054,-73.91461182,Pizza Place
4758,Mount Eden,40.84382618,-73.91655552,Taqueria Huarache,40.844177,-73.914315,Mexican Restaurant
4759,Mount Eden,40.84382618,-73.91655552,Kennedy Fried Chicken,40.8442688,-73.91426849,Fried Chicken Joint
4760,Mount Eden,40.84382618,-73.91655552,China Wok Chinese Restaurant,40.844399,-73.914332,Chinese Restaurant
4761,Mount Eden,40.84382618,-73.91655552,Seafood House,40.844489,-73.915283,Seafood Restaurant
4762,Mount Eden,40.84382618,-73.91655552,El Valle Restaurant Bar,40.84641528,-73.91725843,Spanish Restaurant
4763,Mount Eden,40.84382618,-73.91655552,Empire Chinese Buffet,40.846386,-73.918393,Buffet
4764,Mount Eden,40.84382618,-73.91655552,D Angies Resturant,40.84368896,-73.91265869,Latin American Restaurant
4765,Mount Eden,40.84382618,-73.91655552,King Dragon,40.84392283,-73.91263104,Chinese Restaurant
4766,Mount Eden,40.84382618,-73.91655552,Xing Sheng,40.846362,-73.918925,Chinese Restaurant
4767,Mount Eden,40.84382618,-73.91655552,Luigi's Pizza,40.84357834,-73.91240692,Pizza Place
4768,Mount Eden,40.84382618,-73.91655552,New Lai Shun Kitchen,40.846354,-73.919096,Chinese Restaurant
4769,Mount Eden,40.84382618,-73.91655552,Kennedy Chicken,40.846126,-73.920017,Food
4770,Mount Eden,40.84382618,-73.91655552,McDonald's,40.84465389,-73.91499511,Fast Food Restaurant
4771,Mount Eden,40.84382618,-73.91655552,Halal Cart,40.84371413,-73.91151724,Food Truck
4772,Mount Eden,40.84382618,-73.91655552,Burger King,40.83965451,-73.91769602,Fast Food Restaurant
4773,Mount Eden,40.84382618,-73.91655552,University Ave Gourmet Deli,40.845806,-73.921455,Deli / Bodega
4774,Mount Eden,40.84382618,-73.91655552,Los Chavales Mini Market,40.84712486,-73.92051934,Deli / Bodega
4775,Mount Eden,40.84382618,-73.91655552,Sun Fung Chinese Restaurant,40.83937691,-73.91698765,Chinese Restaurant
4776,Mount Eden,40.84382618,-73.91655552,Caridad Restaurant,40.83937465,-73.91699012,Latin American Restaurant
4777,Mount Hope,40.84884161,-73.90829931,SUBWAY,40.849245,-73.904839,Sandwich Place
4778,Mount Hope,40.84884161,-73.90829931,Dunkin',40.84768604,-73.9127313,Donut Shop
4779,Mount Hope,40.84884161,-73.90829931,El Nuevo Valle,40.848664,-73.911218,Spanish Restaurant
4780,Mount Hope,40.84884161,-73.90829931,Aurora Deli Corp,40.844513,-73.909696,Deli / Bodega
4781,Mount Hope,40.84884161,-73.90829931,Two Grandpas pizza,40.848182,-73.907633,Pizza Place
4782,Mount Hope,40.84884161,-73.90829931,Las Sirenas Mexican,40.849907,-73.910424,Mexican Restaurant
4783,Mount Hope,40.84884161,-73.90829931,Uptown African Restaurant,40.847605,-73.911602,Food
4784,Mount Hope,40.84884161,-73.90829931,Tony's Pizza,40.84845128,-73.91254493,Pizza Place
4785,Mount Hope,40.84884161,-73.90829931,Sheale Fried & Grill,40.849088,-73.903888,Deli / Bodega
4786,Mount Hope,40.84884161,-73.90829931,Five Star Deli,40.85122882,-73.90453574,Deli / Bodega
4787,Mount Hope,40.84884161,-73.90829931,Diego's Pizza,40.85262563,-73.90858854,Pizza Place
4788,Mount Hope,40.84884161,-73.90829931,Kennedy Fried Chicken,40.85157653,-73.90451851,Fast Food Restaurant
4789,Mount Hope,40.84884161,-73.90829931,New China,40.844576,-73.907307,Asian Restaurant
4790,Mount Hope,40.84884161,-73.90829931,Happy Land Chinese Restaurant Buffet,40.85316086,-73.90753174,Chinese Restaurant
4791,Mount Hope,40.84884161,-73.90829931,La Esperanza,40.852227,-73.904534,Mexican Restaurant
4792,Mount Hope,40.84884161,-73.90829931,24hr Deli Grocery Inc  - Habibi's,40.852168,-73.904321,Deli / Bodega
4793,Sutton Place,40.76028033,-73.96355614,Felidia,40.7602672,-73.96527742,Italian Restaurant
4794,Sutton Place,40.76028033,-73.96355614,Club A Steakhouse,40.76023557,-73.96540359,Steakhouse
4795,Sutton Place,40.76028033,-73.96355614,Rosa Mexicano,40.758956,-73.962724,Mexican Restaurant
4796,Sutton Place,40.76028033,-73.96355614,Chola Eclectic Indian Cuisine,40.7603387,-73.96578519,Indian Restaurant
4797,Sutton Place,40.76028033,-73.96355614,Bistro Vendome,40.75911454,-73.96169818,French Restaurant
4798,Sutton Place,40.76028033,-73.96355614,Neary's,40.75846102,-73.96340049,Restaurant
4799,Sutton Place,40.76028033,-73.96355614,Luscious Thai,40.7604802,-73.96162674,Thai Restaurant
4800,Sutton Place,40.76028033,-73.96355614,Blue & Gold Deli,40.75952545,-73.96207581,Deli / Bodega
4801,Sutton Place,40.76028033,-73.96355614,Under The Bridge,40.75957722,-73.96196938,Greek Restaurant
4802,Sutton Place,40.76028033,-73.96355614,Sasabune Express,40.76026328,-73.96311747,Sushi Restaurant
4803,Sutton Place,40.76028033,-73.96355614,Muscle Maker Grill,40.75990204,-73.96488283,American Restaurant
4804,Sutton Place,40.76028033,-73.96355614,NY Jumbo Bagels,40.75882459,-73.96573106,Bagel Shop
4805,Sutton Place,40.76028033,-73.96355614,Scalinatella,40.76276145,-73.96556629,Italian Restaurant
4806,Sutton Place,40.76028033,-73.96355614,Roy's Fish and Sushi Market,40.76177757,-73.96038722,Seafood Restaurant
4807,Sutton Place,40.76028033,-73.96355614,Anassa Taverna,40.7620994,-73.96596405,Mediterranean Restaurant
4808,Sutton Place,40.76028033,-73.96355614,amata,40.75923625,-73.96751482,Italian Restaurant
4809,Sutton Place,40.76028033,-73.96355614,Areppas,40.76033374,-73.96743432,Latin American Restaurant
4810,Sutton Place,40.76028033,-73.96355614,Mr. Chow,40.75870287,-73.96455192,Chinese Restaurant
4811,Sutton Place,40.76028033,-73.96355614,Moti Mahal Delux,40.76209762,-73.96028513,Indian Restaurant
4812,Sutton Place,40.76028033,-73.96355614,Best Pizza,40.75805764,-73.96322122,Pizza Place
4813,Sutton Place,40.76028033,-73.96355614,Fusha Asian Cuisine,40.75908638,-73.9626205,Asian Restaurant
4814,Sutton Place,40.76028033,-73.96355614,"Lips Drag Queen Show Palace, Restaurant & Bar",40.7592264,-73.9669343,American Restaurant
4815,Sutton Place,40.76028033,-73.96355614,Isle of Capri,40.7628066,-73.96579413,Italian Restaurant
4816,Sutton Place,40.76028033,-73.96355614,Sushi Seki UES,40.76184427,-73.96041194,Sushi Restaurant
4817,Sutton Place,40.76028033,-73.96355614,Sutton Inn,40.75665315,-73.9648467,American Restaurant
4818,Sutton Place,40.76028033,-73.96355614,Morso NYC,40.75928525,-73.96049237,Italian Restaurant
4819,Sutton Place,40.76028033,-73.96355614,Ravagh Persian Grill,40.76178422,-73.96044294,Persian Restaurant
4820,Sutton Place,40.76028033,-73.96355614,Angkor Cambodian Bistro NYC,40.76247094,-73.95910272,Cambodian Restaurant
4821,Sutton Place,40.76028033,-73.96355614,Naya Mezze & Grill,40.75842463,-73.96599882,Lebanese Restaurant
4822,Sutton Place,40.76028033,-73.96355614,Maya,40.7631741,-73.9597236,Latin American Restaurant
4823,Hunters Point,40.74341409,-73.95386782,Hibino LIC,40.74277032,-73.95212742,Japanese Restaurant
4824,Hunters Point,40.74341409,-73.95386782,Casa Enrique,40.74337379,-73.95433922,Mexican Restaurant
4825,Hunters Point,40.74341409,-73.95386782,Takumen,40.74278596,-73.95454383,Japanese Restaurant
4826,Hunters Point,40.74341409,-73.95386782,Tuk Tuk,40.74314208,-73.95402068,Thai Restaurant
4827,Hunters Point,40.74341409,-73.95386782,Tournesol,40.742374,-73.95437,French Restaurant
4828,Hunters Point,40.74341409,-73.95386782,Jackson's Eatery | Bar,40.7424545,-73.953153,American Restaurant
4829,Hunters Point,40.74341409,-73.95386782,Manetta's Ristorante,40.742577,-73.95194,Italian Restaurant
4830,Hunters Point,40.74341409,-73.95386782,51st Bakery & Cafe,40.74233926,-73.95534217,Café
4831,Hunters Point,40.74341409,-73.95386782,Bellwether,40.74485928,-73.95336435,New American Restaurant
4832,Hunters Point,40.74341409,-73.95386782,Jora,40.74367396,-73.95132038,Peruvian Restaurant
4833,Hunters Point,40.74341409,-73.95386782,Madera Cuban Grill & Steakhouse,40.7446032,-73.95343883,Cuban Restaurant
4834,Hunters Point,40.74341409,-73.95386782,sLICe,40.74374085,-73.953689,Pizza Place
4835,Hunters Point,40.74341409,-73.95386782,Alewife Taproom,40.74227645,-73.95602979,Gastropub
4836,Hunters Point,40.74341409,-73.95386782,Blend LIC,40.74532949,-73.95330515,Latin American Restaurant
4837,Hunters Point,40.74341409,-73.95386782,Bella Via,40.74421852,-73.9536693,Italian Restaurant
4838,Hunters Point,40.74341409,-73.95386782,Woodbines,40.74518103,-73.95333688,American Restaurant
4839,Hunters Point,40.74341409,-73.95386782,Tamashii Ramen,40.74451501,-73.95355679,Noodle House
4840,Hunters Point,40.74341409,-73.95386782,Cyclo,40.74556253,-73.9534649,Vietnamese Restaurant
4841,Hunters Point,40.74341409,-73.95386782,Bareburger,40.74349645,-73.95363438,Burger Joint
4842,Hunters Point,40.74341409,-73.95386782,Vernon Grille,40.74348912,-73.95387721,Greek Restaurant
4843,Hunters Point,40.74341409,-73.95386782,Nu Look E&I Eatery and Bar,40.74292855,-73.95411746,Deli / Bodega
4844,Hunters Point,40.74341409,-73.95386782,Sweet Chick,40.74572449,-73.95323056,Fried Chicken Joint
4845,Hunters Point,40.74341409,-73.95386782,Dai Hachi,40.746355,-73.953215,Japanese Restaurant
4846,Hunters Point,40.74341409,-73.95386782,Mu Ramen,40.74369583,-73.95053788,Ramen Restaurant
4847,Hunters Point,40.74341409,-73.95386782,Los Tacos City Habanero,40.74400613,-73.95382003,Food Truck
4848,Hunters Point,40.74341409,-73.95386782,Cafe Henri - LIC,40.742568,-73.953835,Café
4849,Hunters Point,40.74341409,-73.95386782,Manducatis Rustica,40.74595914,-73.95302063,Italian Restaurant
4850,Hunters Point,40.74341409,-73.95386782,Murasaki,40.74566065,-73.95323983,Sushi Restaurant
4851,Hunters Point,40.74341409,-73.95386782,Cannelle LIC,40.746012,-73.955319,Bakery
4852,Hunters Point,40.74341409,-73.95386782,Corner Bistro,40.744865,-73.953455,Burger Joint
4853,Turtle Bay,40.75204237,-73.96770825,KaoruMC,40.752109,-73.969877,Sushi Restaurant
4854,Turtle Bay,40.75204237,-73.96770825,Remi Flowers & Coffee,40.75375102,-73.96907508,Café
